cohort,gene_symbol,theme,candidate_source_row,platform,tissue,processing,expression_scale,contrast,n_case,n_control,case_ids,control_ids,input_path,expression_source_row,selected_probe_id,effect_definition,variance_definition,analysis_code_path,analysis_function,analysis_code_line,mapping_status,case_mean,control_mean,case_sd,control_sd,raw_mean_difference,hedges_g,variance,se
GSE30529,C8G,COMPLEMENT_ACTIVATION,118,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,1467.0,210324_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.020183180899999997,0.11470520483333331,0.3091957280943884,0.34326690692177747,-0.09452202393333331,-0.2769188665536557,0.18545636928719164,0.43064645509651145
GSE30529,CD34,LEUKOCYTE_ADHESION,119,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,1827.0,209543_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.153212879,-0.09409678208333332,0.4687009470740839,0.32812927550679755,0.2473096610833333,0.5984077482094884,0.1932472822014715,0.4395990015928966
GSE30529,FGA,COAGULATION_CASCADE,120,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,3986.0,205650_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.18356394519999997,0.5825458789166665,1.1896111821434479,1.2175373995240182,-0.39898193371666657,-0.3185183193300694,0.18614213509825173,0.4314419255221399
GSE30529,FGB,COAGULATION_CASCADE,121,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,3987.0,204988_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.5817792342999999,0.5334162308333333,2.234118850438863,2.2657931991631983,0.048363003466666554,0.020663767740132764,0.1833451547978189,0.42818822356274455
GSE30529,CXCL8,MACROPHAGE_RECRUITMENT,122,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,2733.0,211506_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.08153984839999999,0.005098104499999999,0.38123850417112704,0.1191512510356175,0.0764417439,0.27178414182790106,0.18537836710268907,0.43055588150980945
GSE30529,ESAM,ENDOTHELIAL_ACTIVATION;LEUKOCYTE_ADHESION,123,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,NOT_MAPPED,,,,,,,,
GSE30529,C5AR1,COMPLEMENT_ACTIVATION,124,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,1437.0,220088_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.054920673399999995,0.015690248333333334,0.1541015434045099,0.3256349476021034,0.03923042506666666,0.14366870366548196,0.1839047811852968,0.4288412074244927
GSE30529,CXCL9,MACROPHAGE_RECRUITMENT,125,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,2734.0,203915_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,1.59203698,-0.17553691083333334,2.256502049609916,0.43534906433608,1.7675738908333334,1.0986549612493006,0.2167509059766806,0.46556514686634415
GSE30529,TGFBR1,TGF_BETA_SIGNALING,126,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,11667.0,206943_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.00908274689999999,0.06039122775,0.17079147289153282,0.2387912306091172,-0.051308480850000004,-0.23402049586660414,0.1848495457498796,0.4299413282645431
GSE30529,CCL20,MACROPHAGE_RECRUITMENT,127,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,1731.0,205476_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.9323613270000001,-0.16700855833333336,0.9387082432861289,0.6610475173992826,1.0993698853333334,1.3252727664315234,0.23195869062693975,0.48162089928380364
GSE30529,SELE,ENDOTHELIAL_ACTIVATION;LEUKOCYTE_ADHESION,128,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,10351.0,206211_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.8393865161,0.48178124716666676,1.2399929173321451,1.5396727577791167,0.3576052689333333,0.24352226124814996,0.18497516865236469,0.430087396528153
GSE30529,PDGFB,FIBROSIS,129,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,8417.0,204200_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,-0.05150961989999999,0.13800227708333332,0.27415312675616227,0.29966621523161957,-0.18951189698333332,-0.6320192447381854,0.19439225707971836,0.44089937296362575
GSE30529,LGALS3,MACROPHAGE_RECRUITMENT,130,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,6197.0,208949_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.1158225044,-0.29480616750000005,0.42702915219736787,0.6923963682527515,0.4106286719000001,0.671836058515071,0.19582955951055,0.44252633764619026
GSE30529,ANGPT2,ENDOTHELIAL_ACTIVATION,131,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,509.0,205572_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.03690707629999998,0.05217671191666667,0.3224339019398115,0.17998259923057175,-0.015269635616666687,-0.05779606833959437,0.18342581355247828,0.42828239930270107
GSE30529,SKIL,TGF_BETA_SIGNALING,132,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,10585.0,215889_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,-0.035891342099999994,0.12203123108333334,0.1302543618559693,0.2616100809921038,-0.15792257318333333,-0.7139919865122519,0.19744697001117698,0.4443500534614314
GSE30529,EPAS1,HYPOXIA,133,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,3571.0,200879_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,-0.298971224,0.16635068349999999,0.17940196014331936,0.2763066448499627,-0.46532190749999996,-1.8837301807648543,0.2815736266313508,0.5306351162817542
GSE30529,F12,COAGULATION_CASCADE,134,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,3733.0,205774_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.47101383829999993,-0.07635494233333334,0.9947332015050101,0.36417784838494577,0.5473687806333333,0.7314943087798329,0.19814739545341323,0.44513750173784866
GSE30529,SMAD3,TGF_BETA_SIGNALING,135,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,10864.0,205396_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,-0.1929583072,0.32148186441666665,0.22345020322223946,0.397630813302606,-0.5144401716166667,-1.4960802106175421,0.24530055361576497,0.4952782587755745
GSE30529,PDGFA,FIBROSIS,136,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,8416.0,216867_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,-0.07985691639999999,0.03510380183333334,0.6114481980404467,0.5672171481710714,-0.11496071823333333,-0.18823633552183086,0.18431431112986402,0.42931842626407735
