source_feature_id,raw_annotation,candidate_gene_symbols,selected_gene_symbol,mapping_status,mean_expression,variance_expression,missing_fraction,finite_values,eligible_before_duplicate_collapse,selected_for_clean_matrix
RNASE1,RNASE1,RNASE1,RNASE1,unique_gene_symbol,12.3704,0.384278,0,True,True,True
RNASE4,RNASE4,RNASE4,RNASE4,unique_gene_symbol,9.48446,0.125726,0,True,True,True
RNASE6,RNASE6,RNASE6,RNASE6,unique_gene_symbol,8.23113,0.938705,0,True,True,True
RNASEH1,RNASEH1,RNASEH1,RNASEH1,unique_gene_symbol,9.66812,0.0271407,0,True,True,True
RNASEH1-AS1,RNASEH1-AS1,RNASEH1-AS1,RNASEH1-AS1,unique_gene_symbol,7.70755,0.18432,0,True,True,True
RNASEH2A,RNASEH2A,RNASEH2A,RNASEH2A,unique_gene_symbol,8.24452,0.176605,0,True,True,True
RNASEH2B,RNASEH2B,RNASEH2B,RNASEH2B,unique_gene_symbol,9.11374,0.0803031,0,True,True,True
RNASEH2C,RNASEH2C,RNASEH2C,RNASEH2C,unique_gene_symbol,10.612,0.0838447,0,True,True,True
RNASEK,RNASEK,RNASEK,RNASEK,unique_gene_symbol,6.94094,0.137262,0,True,True,True
RNASEL,RNASEL,RNASEL,RNASEL,unique_gene_symbol,10.0246,0.0445875,0,True,True,True
RNASET2,RNASET2,RNASET2,RNASET2,unique_gene_symbol,10.4484,0.36351,0,True,True,True
RND1,RND1,RND1,RND1,unique_gene_symbol,6.48803,0.5255,0,True,True,True
RND2,RND2,RND2,RND2,unique_gene_symbol,6.70777,0.155577,0,True,True,True
RND3,RND3,RND3,RND3,unique_gene_symbol,9.09167,0.261176,0,True,True,True
RNF10,RNF10,RNF10,RNF10,unique_gene_symbol,13.3993,0.0183356,0,True,True,True
RNF103,RNF103,RNF103,RNF103,unique_gene_symbol,10.6018,0.0404513,0,True,True,True
RNF11,RNF11,RNF11,RNF11,unique_gene_symbol,11.7867,0.0346788,0,True,True,True
RNF111,RNF111,RNF111,RNF111,unique_gene_symbol,11.2351,0.0150654,0,True,True,True
RNF112,RNF112,RNF112,RNF112,unique_gene_symbol,6.8947,0.466632,0,True,True,True
RNF113A,RNF113A,RNF113A,RNF113A,unique_gene_symbol,8.40984,0.133109,0,True,True,True
RNF113B,RNF113B,RNF113B,RNF113B,unique_gene_symbol,8.56121,0.172294,0,True,True,True
RNF114,RNF114,RNF114,RNF114,unique_gene_symbol,12.0078,0.0156753,0,True,True,True
RNF115,RNF115,RNF115,RNF115,unique_gene_symbol,10.5188,0.0100236,0,True,True,True
RNF121,RNF121,RNF121,RNF121,unique_gene_symbol,11.2336,0.0299996,0,True,True,True
RNF122,RNF122,RNF122,RNF122,unique_gene_symbol,9.02609,0.118837,0,True,True,True
RNF123,RNF123,RNF123,RNF123,unique_gene_symbol,12.066,0.0381755,0,True,True,True
RNF125,RNF125,RNF125,RNF125,unique_gene_symbol,8.44039,0.474492,0,True,True,True
RNF126,RNF126,RNF126,RNF126,unique_gene_symbol,10.4164,0.0514166,0,True,True,True
RNF128,RNF128,RNF128,RNF128,unique_gene_symbol,10.2891,0.295528,0,True,True,True
RNF13,RNF13,RNF13,RNF13,unique_gene_symbol,11.0874,0.0542399,0,True,True,True
RNF130,RNF130,RNF130,RNF130,unique_gene_symbol,11.5833,0.0444308,0,True,True,True
RNF133,RNF133,RNF133,RNF133,unique_gene_symbol,6.64833,0.226176,0,True,True,True
RNF135,RNF135,RNF135,RNF135,unique_gene_symbol,11.0728,0.0627244,0,True,True,True
RNF138,RNF138,RNF138,RNF138,unique_gene_symbol,8.88576,0.0467834,0,True,True,True
RNF138P1,RNF138P1,RNF138P1,RNF138P1,unique_gene_symbol,10.2375,0.114423,0,True,True,True
RNF139,RNF139,RNF139,RNF139,unique_gene_symbol,9.71087,0.0432636,0,True,True,True
RNF139-AS1,RNF139-AS1,RNF139-AS1,RNF139-AS1,unique_gene_symbol,8.0912,0.117869,0,True,True,True
RNF14,RNF14,RNF14,RNF14,unique_gene_symbol,11.2948,0.0526288,0,True,True,True
RNF141,RNF141,RNF141,RNF141,unique_gene_symbol,10.553,0.0145507,0,True,True,True
RNF144A,RNF144A,RNF144A,RNF144A,unique_gene_symbol,10.8952,0.0767324,0,True,True,True
RNF144A-AS1,RNF144A-AS1,RNF144A-AS1,RNF144A-AS1,unique_gene_symbol,5.79755,0.442983,0,True,True,True
RNF144B,RNF144B,RNF144B,RNF144B,unique_gene_symbol,11.019,0.691666,0,True,True,True
RNF145,RNF145,RNF145,RNF145,unique_gene_symbol,11.0301,0.0987426,0,True,True,True
RNF146,RNF146,RNF146,RNF146,unique_gene_symbol,10.8715,0.0388856,0,True,True,True
RNF148,RNF148,RNF148,RNF148,unique_gene_symbol,6.90237,0.180027,0,True,True,True
RNF149,RNF149,RNF149,RNF149,unique_gene_symbol,10.6312,0.0586121,0,True,True,True
RNF150,RNF150,RNF150,RNF150,unique_gene_symbol,10.8695,0.0470779,0,True,True,True
RNF152,RNF152,RNF152,RNF152,unique_gene_symbol,13.0841,0.750557,0,True,True,True
RNF157,RNF157,RNF157,RNF157,unique_gene_symbol,10.349,0.103689,0,True,True,True
RNF157-AS1,RNF157-AS1,RNF157-AS1,RNF157-AS1,unique_gene_symbol,7.52446,0.13234,0,True,True,True
RNF165,RNF165,RNF165,RNF165,unique_gene_symbol,7.31356,0.255163,0,True,True,True
RNF166,RNF166,RNF166,RNF166,unique_gene_symbol,10.2275,0.193435,0,True,True,True
RNF167,RNF167,RNF167,RNF167,unique_gene_symbol,11.7891,0.0205138,0,True,True,True
RNF168,RNF168,RNF168,RNF168,unique_gene_symbol,10.6695,0.039431,0,True,True,True
RNF169,RNF169,RNF169,RNF169,unique_gene_symbol,11.921,0.0345279,0,True,True,True
RNF17,RNF17,RNF17,RNF17,unique_gene_symbol,2.12607,4.46744,0,True,True,True
RNF170,RNF170,RNF170,RNF170,unique_gene_symbol,10.2587,0.0264443,0,True,True,True
RNF180,RNF180,RNF180,RNF180,unique_gene_symbol,10.9098,0.0151504,0,True,True,True
RNF181,RNF181,RNF181,RNF181,unique_gene_symbol,11.1951,0.204752,0,True,True,True
RNF182,RNF182,RNF182,RNF182,unique_gene_symbol,7.18507,0.541048,0,True,True,True
RNF183,RNF183,RNF183,RNF183,unique_gene_symbol,8.96906,0.464866,0,True,True,True
RNF185,RNF185,RNF185,RNF185,unique_gene_symbol,11.719,0.0295939,0,True,True,True
RNF186,RNF186,RNF186,RNF186,unique_gene_symbol,10.1984,0.731829,0,True,True,True
RNF187,RNF187,RNF187,RNF187,unique_gene_symbol,12.2205,0.0225443,0,True,True,True
RNF19A,RNF19A,RNF19A,RNF19A,unique_gene_symbol,11.8688,0.0402395,0,True,True,True
RNF19B,RNF19B,RNF19B,RNF19B,unique_gene_symbol,11.3628,0.0461003,0,True,True,True
RNF2,RNF2,RNF2,RNF2,unique_gene_symbol,9.09626,0.0472717,0,True,True,True
RNF20,RNF20,RNF20,RNF20,unique_gene_symbol,11.2306,0.03361,0,True,True,True
RNF207,RNF207,RNF207,RNF207,unique_gene_symbol,10.8601,0.118122,0,True,True,True
RNF208,RNF208,RNF208,RNF208,unique_gene_symbol,8.51249,0.178585,0,True,True,True
RNF212,RNF212,RNF212,RNF212,unique_gene_symbol,8.20208,0.144539,0,True,True,True
RNF212B,RNF212B,RNF212B,RNF212B,unique_gene_symbol,9.48124,1.00221,0,True,True,True
RNF213,RNF213,RNF213,RNF213,unique_gene_symbol,15.5849,0.287576,0,True,True,True
RNF214,RNF214,RNF214,RNF214,unique_gene_symbol,10.5638,0.0226848,0,True,True,True
RNF215,RNF215,RNF215,RNF215,unique_gene_symbol,9.68254,0.0332906,0,True,True,True
RNF216,RNF216,RNF216,RNF216,unique_gene_symbol,11.9413,0.0267352,0,True,True,True
RNF216-IT1,RNF216-IT1,RNF216-IT1,RNF216-IT1,unique_gene_symbol,6.43999,0.0846846,0,True,True,True
RNF216P1,RNF216P1,RNF216P1,RNF216P1,unique_gene_symbol,9.88031,0.0285319,0,True,True,True
RNF217,RNF217,RNF217,RNF217,unique_gene_symbol,9.74707,0.0755644,0,True,True,True
RNF219,RNF219,RNF219,RNF219,unique_gene_symbol,7.58217,0.0628984,0,True,True,True
RNF220,RNF220,RNF220,RNF220,unique_gene_symbol,11.2543,0.0241926,0,True,True,True
RNF224,RNF224,RNF224,RNF224,unique_gene_symbol,8.7977,0.965158,0,True,True,True
RNF24,RNF24,RNF24,RNF24,unique_gene_symbol,10.4761,0.233507,0,True,True,True
RNF25,RNF25,RNF25,RNF25,unique_gene_symbol,9.60384,0.0477555,0,True,True,True
RNF26,RNF26,RNF26,RNF26,unique_gene_symbol,10.6396,0.0153118,0,True,True,True
RNF31,RNF31,RNF31,RNF31,unique_gene_symbol,11.7677,0.0546179,0,True,True,True
RNF32,RNF32,RNF32,RNF32,unique_gene_symbol,8.28197,0.144754,0,True,True,True
RNF34,RNF34,RNF34,RNF34,unique_gene_symbol,10.2379,0.0492904,0,True,True,True
RNF38,RNF38,RNF38,RNF38,unique_gene_symbol,11.5323,0.0305032,0,True,True,True
RNF4,RNF4,RNF4,RNF4,unique_gene_symbol,11.7396,0.0122224,0,True,True,True
RNF40,RNF40,RNF40,RNF40,unique_gene_symbol,12.6067,0.0189664,0,True,True,True
RNF41,RNF41,RNF41,RNF41,unique_gene_symbol,11.2981,0.0360987,0,True,True,True
RNF43,RNF43,RNF43,RNF43,unique_gene_symbol,10.182,0.064143,0,True,True,True
RNF44,RNF44,RNF44,RNF44,unique_gene_symbol,11.7325,0.211545,0,True,True,True
RNF6,RNF6,RNF6,RNF6,unique_gene_symbol,10.5447,0.0271268,0,True,True,True
RNF7,RNF7,RNF7,RNF7,unique_gene_symbol,10.6316,0.152815,0,True,True,True
RNF8,RNF8,RNF8,RNF8,unique_gene_symbol,9.68404,0.0477255,0,True,True,True
RNFT1,RNFT1,RNFT1,RNFT1,unique_gene_symbol,6.9277,0.163399,0,True,True,True
RNFT2,RNFT2,RNFT2,RNFT2,unique_gene_symbol,7.87622,0.0763083,0,True,True,True
RNGTT,RNGTT,RNGTT,RNGTT,unique_gene_symbol,9.72579,0.016796,0,True,True,True
RNH1,RNH1,RNH1,RNH1,unique_gene_symbol,12.8616,0.0178309,0,True,True,True
RNLS,RNLS,RNLS,RNLS,unique_gene_symbol,9.39438,0.229305,0,True,True,True
RNMT,RNMT,RNMT,RNMT,unique_gene_symbol,10.9074,0.0125232,0,True,True,True
RNPC3,RNPC3,RNPC3,RNPC3,unique_gene_symbol,10.6597,0.263049,0,True,True,True
RNPEP,RNPEP,RNPEP,RNPEP,unique_gene_symbol,11.8538,0.0160561,0,True,True,True
RNPEPL1,RNPEPL1,RNPEPL1,RNPEPL1,unique_gene_symbol,12.2188,0.0636118,0,True,True,True
RNPS1,RNPS1,RNPS1,RNPS1,unique_gene_symbol,11.8484,0.0338558,0,True,True,True
RNR1,RNR1,RNR1,RNR1,unique_gene_symbol,10.2154,2.55543,0,True,True,True
RNR2,RNR2,RNR2,RNR2,unique_gene_symbol,10.5057,2.12587,0,True,True,True
RNU11,RNU11,RNU11,RNU11,unique_gene_symbol,6.64403,0.557497,0,True,True,True
RNU12,RNU12,RNU12,RNU12,unique_gene_symbol,7.92989,0.226567,0,True,True,True
RNU6-2,RNU6-2,RNU6-2,RNU6-2,unique_gene_symbol,7.07694,0.14946,0,True,True,True
RNVU1-19,RNVU1-19,RNVU1-19,RNVU1-19,unique_gene_symbol,5.18537,0.887191,0,True,True,True
ROBO1,ROBO1,ROBO1,ROBO1,unique_gene_symbol,10.5743,0.140545,0,True,True,True
ROBO2,ROBO2,ROBO2,ROBO2,unique_gene_symbol,9.02058,0.271738,0,True,True,True
ROBO3,ROBO3,ROBO3,ROBO3,unique_gene_symbol,8.96395,0.153014,0,True,True,True
ROBO4,ROBO4,ROBO4,ROBO4,unique_gene_symbol,11.4911,0.191246,0,True,True,True
ROCK1,ROCK1,ROCK1,ROCK1,unique_gene_symbol,11.8095,0.0654144,0,True,True,True
ROCK2,ROCK2,ROCK2,ROCK2,unique_gene_symbol,12.0318,0.0542666,0,True,True,True
ROGDI,ROGDI,ROGDI,ROGDI,unique_gene_symbol,10.7102,0.152136,0,True,True,True
ROM1,ROM1,ROM1,ROM1,unique_gene_symbol,7.38993,0.0954647,0,True,True,True
ROMO1,ROMO1,ROMO1,ROMO1,unique_gene_symbol,10.0982,0.196956,0,True,True,True
ROR1,ROR1,ROR1,ROR1,unique_gene_symbol,9.72024,0.0442619,0,True,True,True
ROR1-AS1,ROR1-AS1,ROR1-AS1,ROR1-AS1,unique_gene_symbol,6.79437,0.205332,0,True,True,True
ROR2,ROR2,ROR2,ROR2,unique_gene_symbol,8.02736,0.385456,0,True,True,True
RORA,RORA,RORA,RORA,unique_gene_symbol,11.7609,0.166032,0,True,True,True
RORA-AS1,RORA-AS1,RORA-AS1,RORA-AS1,unique_gene_symbol,8.83504,0.20729,0,True,True,True
RORB,RORB,RORB,RORB,unique_gene_symbol,7.54745,1.17556,0,True,True,True
RORC,RORC,RORC,RORC,unique_gene_symbol,11.6129,0.403905,0,True,True,True
ROS1,ROS1,ROS1,ROS1,unique_gene_symbol,5.89036,1.09054,0,True,True,True
RP1,RP1,RP1,RP1,unique_gene_symbol,7.3022,0.856023,0,True,True,True
RP2,RP2,RP2,RP2,unique_gene_symbol,8.9786,0.0342076,0,True,True,True
RP9,RP9,RP9,RP9,unique_gene_symbol,7.76735,0.0645837,0,True,True,True
RP9P,RP9P,RP9P,RP9P,unique_gene_symbol,7.71242,0.0258142,0,True,True,True
RPA1,RPA1,RPA1,RPA1,unique_gene_symbol,11.1398,0.0337299,0,True,True,True
RPA2,RPA2,RPA2,RPA2,unique_gene_symbol,10.0478,0.0615814,0,True,True,True
RPA3,RPA3,RPA3,RPA3,unique_gene_symbol,9.00855,0.222715,0,True,True,True
RPAIN,RPAIN,RPAIN,RPAIN,unique_gene_symbol,10.2414,0.0366255,0,True,True,True
RPAP1,RPAP1,RPAP1,RPAP1,unique_gene_symbol,10.9208,0.0578883,0,True,True,True
RPAP2,RPAP2,RPAP2,RPAP2,unique_gene_symbol,9.90294,0.07357,0,True,True,True
RPAP3,RPAP3,RPAP3,RPAP3,unique_gene_symbol,8.92983,0.11056,0,True,True,True
RPARP-AS1,RPARP-AS1,RPARP-AS1,RPARP-AS1,unique_gene_symbol,8.97655,0.102547,0,True,True,True
RPE,RPE,RPE,RPE,unique_gene_symbol,10.7308,0.0137389,0,True,True,True
RPF1,RPF1,RPF1,RPF1,unique_gene_symbol,9.05657,0.0456872,0,True,True,True
RPF2,RPF2,RPF2,RPF2,unique_gene_symbol,9.39536,0.0601198,0,True,True,True
RPGR,RPGR,RPGR,RPGR,unique_gene_symbol,8.47618,0.121336,0,True,True,True
RPGRIP1L,RPGRIP1L,RPGRIP1L,RPGRIP1L,unique_gene_symbol,9.11971,0.0424466,0,True,True,True
RPH3AL,RPH3AL,RPH3AL,RPH3AL,unique_gene_symbol,10.3448,0.0499881,0,True,True,True
RPIA,RPIA,RPIA,RPIA,unique_gene_symbol,9.28527,0.10051,0,True,True,True
RPL10,RPL10,RPL10,RPL10,unique_gene_symbol,14.4651,0.406527,0,True,True,True
RPL10A,RPL10A,RPL10A,RPL10A,unique_gene_symbol,13.7029,0.436942,0,True,True,True
RPL11,RPL11,RPL11,RPL11,unique_gene_symbol,13.7113,0.351556,0,True,True,True
RPL12,RPL12,RPL12,RPL12,unique_gene_symbol,13.3378,0.373507,0,True,True,True
RPL13,RPL13,RPL13,RPL13,unique_gene_symbol,14.9669,0.4347,0,True,True,True
RPL13A,RPL13A,RPL13A,RPL13A,unique_gene_symbol,11.8326,0.479467,0,True,True,True
RPL13AP6,RPL13AP6,RPL13AP6,RPL13AP6,unique_gene_symbol,6.6604,0.0837479,0,True,True,True
RPL13P5,RPL13P5,RPL13P5,RPL13P5,unique_gene_symbol,7.33824,0.0696216,0,True,True,True
RPL14,RPL14,RPL14,RPL14,unique_gene_symbol,13.2565,0.250227,0,True,True,True
RPL15,RPL15,RPL15,RPL15,unique_gene_symbol,14.4128,0.265051,0,True,True,True
RPL17,RPL17,RPL17,RPL17,unique_gene_symbol,6.94131,0.104145,0,True,True,True
RPL18,RPL18,RPL18,RPL18,unique_gene_symbol,13.6275,0.391538,0,True,True,True
RPL18A,RPL18A,RPL18A,RPL18A,unique_gene_symbol,13.125,0.406815,0,True,True,True
RPL19,RPL19,RPL19,RPL19,unique_gene_symbol,14.4728,0.325123,0,True,True,True
RPL19P12,RPL19P12,RPL19P12,RPL19P12,unique_gene_symbol,7.86089,0.0963679,0,True,True,True
RPL21P44,RPL21P44,RPL21P44,RPL21P44,unique_gene_symbol,7.19623,0.0812127,0,True,True,True
RPL22,RPL22,RPL22,RPL22,unique_gene_symbol,12.2332,0.136326,0,True,True,True
RPL22L1,RPL22L1,RPL22L1,RPL22L1,unique_gene_symbol,7.80679,0.313693,0,True,True,True
RPL23,RPL23,RPL23,RPL23,unique_gene_symbol,13.7756,0.504269,0,True,True,True
RPL23A,RPL23A,RPL23A,RPL23A,unique_gene_symbol,12.5365,0.353772,0,True,True,True
RPL23AP32,RPL23AP32,RPL23AP32,RPL23AP32,unique_gene_symbol,7.92293,0.0932419,0,True,True,True
RPL23AP53,RPL23AP53,RPL23AP53,RPL23AP53,unique_gene_symbol,8.95909,0.0533761,0,True,True,True
RPL23AP64,RPL23AP64,RPL23AP64,RPL23AP64,unique_gene_symbol,8.31992,0.0868639,0,True,True,True
RPL23AP7,RPL23AP7,RPL23AP7,RPL23AP7,unique_gene_symbol,7.85131,0.136392,0,True,True,True
RPL23AP82,RPL23AP82,RPL23AP82,RPL23AP82,unique_gene_symbol,7.71746,0.180674,0,True,True,True
RPL23P8,RPL23P8,RPL23P8,RPL23P8,unique_gene_symbol,5.14775,0.741079,0,True,True,True
RPL24,RPL24,RPL24,RPL24,unique_gene_symbol,12.9838,0.285337,0,True,True,True
RPL26,RPL26,RPL26,RPL26,unique_gene_symbol,13.3583,0.368794,0,True,True,True
RPL26L1,RPL26L1,RPL26L1,RPL26L1,unique_gene_symbol,8.54187,0.158318,0,True,True,True
RPL27,RPL27,RPL27,RPL27,unique_gene_symbol,12.4271,0.38424,0,True,True,True
RPL27A,RPL27A,RPL27A,RPL27A,unique_gene_symbol,13.4579,0.390021,0,True,True,True
RPL28,RPL28,RPL28,RPL28,unique_gene_symbol,13.277,0.331387,0,True,True,True
RPL29,RPL29,RPL29,RPL29,unique_gene_symbol,13.4114,0.331509,0,True,True,True
RPL3,RPL3,RPL3,RPL3,unique_gene_symbol,15.533,0.355807,0,True,True,True
RPL30,RPL30,RPL30,RPL30,unique_gene_symbol,13.3716,0.452087,0,True,True,True
RPL31,RPL31,RPL31,RPL31,unique_gene_symbol,13.2889,0.557251,0,True,True,True
RPL32,RPL32,RPL32,RPL32,unique_gene_symbol,13.819,0.481324,0,True,True,True
RPL32P3,RPL32P3,RPL32P3,RPL32P3,unique_gene_symbol,9.49008,0.0410016,0,True,True,True
RPL34,RPL34,RPL34,RPL34,unique_gene_symbol,12.9292,0.526193,0,True,True,True
RPL34-AS1,RPL34-AS1,RPL34-AS1,RPL34-AS1,unique_gene_symbol,6.52719,0.628752,0,True,True,True
RPL35,RPL35,RPL35,RPL35,unique_gene_symbol,12.8151,0.462457,0,True,True,True
RPL35A,RPL35A,RPL35A,RPL35A,unique_gene_symbol,12.9145,0.499978,0,True,True,True
RPL36,RPL36,RPL36,RPL36,unique_gene_symbol,12.3838,0.395008,0,True,True,True
RPL36A,RPL36A,RPL36A,RPL36A,unique_gene_symbol,6.57877,0.186163,0,True,True,True
RPL36AL,RPL36AL,RPL36AL,RPL36AL,unique_gene_symbol,10.8717,0.124413,0,True,True,True
RPL37,RPL37,RPL37,RPL37,unique_gene_symbol,13.2481,0.453828,0,True,True,True
RPL37A,RPL37A,RPL37A,RPL37A,unique_gene_symbol,13.5253,0.471661,0,True,True,True
RPL38,RPL38,RPL38,RPL38,unique_gene_symbol,12.2525,0.375049,0,True,True,True
RPL39,RPL39,RPL39,RPL39,unique_gene_symbol,11.3689,0.396951,0,True,True,True
RPL39L,RPL39L,RPL39L,RPL39L,unique_gene_symbol,5.68937,0.443111,0,True,True,True
RPL3L,RPL3L,RPL3L,RPL3L,unique_gene_symbol,1.57353,2.47109,0,True,True,True
RPL4,RPL4,RPL4,RPL4,unique_gene_symbol,14.8324,0.253001,0,True,True,True
RPL41,RPL41,RPL41,RPL41,unique_gene_symbol,12.6863,0.432042,0,True,True,True
RPL5,RPL5,RPL5,RPL5,unique_gene_symbol,13.7752,0.279828,0,True,True,True
RPL6,RPL6,RPL6,RPL6,unique_gene_symbol,13.9361,0.291162,0,True,True,True
RPL7,RPL7,RPL7,RPL7,unique_gene_symbol,13.9191,0.284061,0,True,True,True
RPL7A,RPL7A,RPL7A,RPL7A,unique_gene_symbol,14.5578,0.359319,0,True,True,True
RPL7L1,RPL7L1,RPL7L1,RPL7L1,unique_gene_symbol,11.9928,0.0146243,0,True,True,True
RPL8,RPL8,RPL8,RPL8,unique_gene_symbol,14.67,0.343961,0,True,True,True
RPL9,RPL9,RPL9,RPL9,unique_gene_symbol,13.3981,0.369178,0,True,True,True
RPLP0,RPLP0,RPLP0,RPLP0,unique_gene_symbol,14.7523,0.471977,0,True,True,True
RPLP0P2,RPLP0P2,RPLP0P2,RPLP0P2,unique_gene_symbol,4.01527,1.24545,0,True,True,True
RPLP1,RPLP1,RPLP1,RPLP1,unique_gene_symbol,13.8136,0.317587,0,True,True,True
RPLP2,RPLP2,RPLP2,RPLP2,unique_gene_symbol,13.0591,0.367883,0,True,True,True
RPN1,RPN1,RPN1,RPN1,unique_gene_symbol,13.3897,0.0262136,0,True,True,True
RPN2,RPN2,RPN2,RPN2,unique_gene_symbol,12.9565,0.0217445,0,True,True,True
RPP14,RPP14,RPP14,RPP14,unique_gene_symbol,10.5984,0.0420896,0,True,True,True
RPP25,RPP25,RPP25,RPP25,unique_gene_symbol,9.03374,0.248245,0,True,True,True
RPP25L,RPP25L,RPP25L,RPP25L,unique_gene_symbol,9.33902,0.136847,0,True,True,True
RPP30,RPP30,RPP30,RPP30,unique_gene_symbol,9.3607,0.0328749,0,True,True,True
RPP38,RPP38,RPP38,RPP38,unique_gene_symbol,9.04891,0.0354265,0,True,True,True
RPPH1,RPPH1,RPPH1,RPPH1,unique_gene_symbol,18.7475,0.183826,0,True,True,True
RPRD1A,RPRD1A,RPRD1A,RPRD1A,unique_gene_symbol,10.9133,0.0172705,0,True,True,True
RPRD1B,RPRD1B,RPRD1B,RPRD1B,unique_gene_symbol,10.9475,0.0298465,0,True,True,True
RPRD2,RPRD2,RPRD2,RPRD2,unique_gene_symbol,12.5965,0.016,0,True,True,True
RPRM,RPRM,RPRM,RPRM,unique_gene_symbol,5.79557,0.709557,0,True,True,True
RPS10,RPS10,RPS10,RPS10,unique_gene_symbol,5.45994,0.372442,0,True,True,True
RPS10P7,RPS10P7,RPS10P7,RPS10P7,unique_gene_symbol,6.60207,0.14003,0,True,True,True
RPS11,RPS11,RPS11,RPS11,unique_gene_symbol,14.0975,0.396191,0,True,True,True
RPS12,RPS12,RPS12,RPS12,unique_gene_symbol,13.0986,0.517491,0,True,True,True
RPS13,RPS13,RPS13,RPS13,unique_gene_symbol,12.7095,0.34388,0,True,True,True
RPS14,RPS14,RPS14,RPS14,unique_gene_symbol,13.6979,0.448523,0,True,True,True
RPS14P3,RPS14P3,RPS14P3,RPS14P3,unique_gene_symbol,7.06192,0.0588841,0,True,True,True
RPS15,RPS15,RPS15,RPS15,unique_gene_symbol,13.2981,0.266978,0,True,True,True
RPS15A,RPS15A,RPS15A,RPS15A,unique_gene_symbol,12.8554,0.506171,0,True,True,True
RPS15AP10,RPS15AP10,RPS15AP10,RPS15AP10,unique_gene_symbol,7.3703,0.0711293,0,True,True,True
RPS16,RPS16,RPS16,RPS16,unique_gene_symbol,13.4495,0.437267,0,True,True,True
RPS16P5,RPS16P5,RPS16P5,RPS16P5,unique_gene_symbol,9.28193,0.163213,0,True,True,True
RPS17,RPS17,RPS17,RPS17,unique_gene_symbol,7.68202,0.443927,0,True,True,True
RPS18P9,RPS18P9,RPS18P9,RPS18P9,unique_gene_symbol,8.20377,0.0620907,0,True,True,True
RPS19,RPS19,RPS19,RPS19,unique_gene_symbol,13.1317,0.509297,0,True,True,True
RPS19BP1,RPS19BP1,RPS19BP1,RPS19BP1,unique_gene_symbol,11.0663,0.169319,0,True,True,True
RPS2,RPS2,RPS2,RPS2,unique_gene_symbol,14.1923,0.536865,0,True,True,True
RPS20,RPS20,RPS20,RPS20,unique_gene_symbol,13.6656,0.370049,0,True,True,True
RPS21,RPS21,RPS21,RPS21,unique_gene_symbol,12.1903,0.407079,0,True,True,True
RPS23,RPS23,RPS23,RPS23,unique_gene_symbol,13.7467,0.279233,0,True,True,True
RPS24,RPS24,RPS24,RPS24,unique_gene_symbol,13.2857,0.326155,0,True,True,True
RPS25,RPS25,RPS25,RPS25,unique_gene_symbol,12.7735,0.399976,0,True,True,True
RPS26,RPS26,RPS26,RPS26,unique_gene_symbol,10.9637,0.454425,0,True,True,True
RPS27,RPS27,RPS27,RPS27,unique_gene_symbol,13.3636,0.518284,0,True,True,True
RPS27A,RPS27A,RPS27A,RPS27A,unique_gene_symbol,12.114,0.344562,0,True,True,True
RPS27L,RPS27L,RPS27L,RPS27L,unique_gene_symbol,10.8653,0.225866,0,True,True,True
RPS28,RPS28,RPS28,RPS28,unique_gene_symbol,12.5923,0.295217,0,True,True,True
RPS29,RPS29,RPS29,RPS29,unique_gene_symbol,12.3374,0.471732,0,True,True,True
RPS2P32,RPS2P32,RPS2P32,RPS2P32,unique_gene_symbol,6.30787,0.214095,0,True,True,True
RPS3,RPS3,RPS3,RPS3,unique_gene_symbol,14.1392,0.488183,0,True,True,True
RPS3A,RPS3A,RPS3A,RPS3A,unique_gene_symbol,13.7509,0.442647,0,True,True,True
RPS4X,RPS4X,RPS4X,RPS4X,unique_gene_symbol,14.1256,0.485366,0,True,True,True
RPS4Y1,RPS4Y1,RPS4Y1,RPS4Y1,unique_gene_symbol,8.55673,26.429,0,True,True,True
RPS5,RPS5,RPS5,RPS5,unique_gene_symbol,13.0195,0.356952,0,True,True,True
RPS6,RPS6,RPS6,RPS6,unique_gene_symbol,14.6585,0.408186,0,True,True,True
RPS6KA1,RPS6KA1,RPS6KA1,RPS6KA1,unique_gene_symbol,11.9965,0.0390271,0,True,True,True
RPS6KA2,RPS6KA2,RPS6KA2,RPS6KA2,unique_gene_symbol,11.7085,0.036492,0,True,True,True
RPS6KA3,RPS6KA3,RPS6KA3,RPS6KA3,unique_gene_symbol,11.84,0.0230723,0,True,True,True
RPS6KA4,RPS6KA4,RPS6KA4,RPS6KA4,unique_gene_symbol,10.6869,0.194501,0,True,True,True
RPS6KA5,RPS6KA5,RPS6KA5,RPS6KA5,unique_gene_symbol,8.8957,0.117617,0,True,True,True
RPS6KA6,RPS6KA6,RPS6KA6,RPS6KA6,unique_gene_symbol,9.51471,0.170231,0,True,True,True
RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,unique_gene_symbol,10.5954,0.0353025,0,True,True,True
RPS6KB2,RPS6KB2,RPS6KB2,RPS6KB2,unique_gene_symbol,10.7962,0.0413404,0,True,True,True
RPS6KC1,RPS6KC1,RPS6KC1,RPS6KC1,unique_gene_symbol,10.5246,0.0161669,0,True,True,True
RPS6KL1,RPS6KL1,RPS6KL1,RPS6KL1,unique_gene_symbol,9.09579,0.0828637,0,True,True,True
RPS7,RPS7,RPS7,RPS7,unique_gene_symbol,13.5632,0.341999,0,True,True,True
