cohort,source_study,compartment,gene_symbol,n_case,n_control,case_mean,control_mean,raw_mean_difference,hedges_g,variance,welch_p_value,welch_p_for_canonical_union,welch_fdr_bh_canonical_union,analysis_tier
GSE30529,GSE30122,tubulointerstitial,CCL25,10.0,12.0,-0.23835129859999998,0.2508428908333333,-0.48919418943333326,-1.4871908254226938,0.23862674711386916,0.001396925627993754,0.001396925627993754,0.013338936179501335,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCL27,10.0,12.0,-0.18471858260000001,0.09982844258333333,-0.28454702518333336,-1.45100078268829,0.2359684151173841,0.004552378408565383,0.004552378408565383,0.027878355079190183,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCL28,,,,,,,,,1.0,1.0,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCL3,10.0,12.0,-0.10432558330000001,-0.031045992250000015,-0.07327959105,-0.08016771045971885,0.18349400487834217,0.8437327437839305,0.8437327437839305,1.0,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCL3L1,,,,,,,,,1.0,1.0,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCL4,10.0,12.0,0.04569730940000003,-0.049211583083333336,0.09490889248333337,0.11052224044714268,0.1836387124741697,0.8029639622414433,0.8029639622414433,1.0,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCL5,10.0,12.0,1.5807019639999997,-0.1771557725,1.7578577364999997,1.3942153385928744,0.2319292435925244,0.012794935985487161,0.012794935985487161,0.052179348315814826,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCL7,10.0,12.0,-0.1008644088,0.21585866,-0.3167230688,-1.3144972069852345,0.22653090601263287,0.003586624343432619,0.003586624343432619,0.024209714318170178,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCNC,10.0,12.0,-0.18650836649999997,-0.24502740933333333,0.05851904283333337,0.0757194911876463,0.1834766693669762,0.8503473006294063,0.8503473006294063,1.0,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCNK,10.0,12.0,-0.16303777749999998,0.19321457575000003,-0.35625235325000004,-1.55427093981591,0.24372728719223913,0.0009226941879617282,0.0009226941879617282,0.011019603856271508,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCNT1,10.0,12.0,-0.210385181,0.23556994875000004,-0.44595512975000007,-1.20026935876927,0.2193494966733432,0.0074525319085265935,0.0074525319085265935,0.03716772283042243,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCNT2,10.0,12.0,0.0857126255,0.018379371833333324,0.06733325366666668,0.3025800400433593,0.18562220034914934,0.46260801989788436,0.46260801989788436,0.6875723711793862,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCR1,10.0,12.0,0.025192160699999987,0.09599840933333331,-0.07080624863333332,-0.12421595387686672,0.18371907341327182,0.7577856662327034,0.7577856662327034,0.9955472762755148,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCR10,10.0,12.0,0.08897008459999997,0.042736055333333335,0.046234029266666636,0.10143202573537609,0.18359054472945288,0.8119496863063747,0.8119496863063747,1.0,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCR2,10.0,12.0,2.313922655,-0.3240253725,2.6379480275,2.5449184651908623,0.3452485831950687,0.0002822050696920623,0.0002822050696920623,0.005524164239222119,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCR3,10.0,12.0,-0.09375386109999999,0.2424658144166667,-0.3362196755166667,-0.9568048490806026,0.2062202213139372,0.02513304162196889,0.02513304162196889,0.0840990238888959,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCR4,10.0,12.0,-0.0971596244,0.11423973275,-0.21139935715000002,-0.733334732329774,0.19677782907436286,0.0816695143333275,0.0816695143333275,0.18481858301443768,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCR5,10.0,12.0,0.3640338894,-0.12762975466666668,0.4916636440666666,0.7355306490647527,0.19685846672617374,0.12264489656939351,0.12264489656939351,0.25540147344105085,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCR6,10.0,12.0,0.25264946990000003,-0.10827777783333337,0.3609272477333334,0.874141312383284,0.20243640918371258,0.07686271630550907,0.07686271630550907,0.17597516627840235,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCR7,10.0,12.0,0.5639446233,-0.09606206783333333,0.6600066911333333,1.3214962186108101,0.22699213972840007,0.010124191581522585,0.010124191581522585,0.046088616327512696,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCR8,10.0,12.0,-0.0091321937,0.071965575,-0.0810977687,-0.4519634311267677,0.18844010691023033,0.2741531869727145,0.2741531869727145,0.4759688368062871,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCR9,10.0,12.0,0.014239121799999995,0.13201361925000002,-0.11777449745000003,-0.40629578647013026,0.18746023998591788,0.3190876115486248,0.3190876115486248,0.5349184977978664,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CCRL2,10.0,12.0,-0.03291306470000001,0.15772020941666667,-0.1906332741166667,-0.46551157455721404,0.18875085898450172,0.2808198377155177,0.2808198377155177,0.48432143817456025,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CD151,10.0,12.0,0.24778599530000003,-0.1738193835,0.42160537880000004,0.7591712465265424,0.19774185787214993,0.1020672054313279,0.1020672054313279,0.21895512836364314,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CD177,10.0,12.0,-0.194480276,0.17267918616666664,-0.3671594621666666,-1.4449464438610102,0.2355300889739978,0.0022117093167267204,0.0022117093167267204,0.01739064725245316,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CD19,10.0,12.0,-0.013509273999999998,0.14466814274999998,-0.15817741674999997,-0.39967420962591294,0.18732682017933577,0.38589452326911344,0.38589452326911344,0.6095968350980502,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CD2,10.0,12.0,1.0430167171,-0.37490224516666665,1.4179189622666666,1.6978796098040723,0.25540321256804405,0.0027020833777529037,0.0027020833777529037,0.01959010448870855,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CD244,10.0,12.0,-0.0009759900000000044,0.025699814750000004,-0.026675804750000007,-0.07696286789298892,0.18348141540919116,0.8631997630629069,0.8631997630629069,1.0,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CD44,10.0,12.0,1.9893359486000002,-0.6746958171666667,2.664031765766667,2.20773553191928,0.305185737805806,0.00025887268241761737,0.00025887268241761737,0.005197366931615241,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CD46,10.0,12.0,-0.048732138,0.07163524508333334,-0.12036738308333333,-0.7179740185144978,0.19622050061487972,0.09033095694054087,0.09033095694054087,0.19923701206885494,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CD47,10.0,12.0,1.1164814889999999,-0.6558583541666667,1.7723398431666666,2.2416144489955836,0.30895421678197765,2.3472067250489714e-05,2.3472067250489714e-05,0.0022973285821416807,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CD48,10.0,12.0,1.472994949,-0.45585274699999995,1.928847696,2.272668166755301,0.3124588482379058,0.000473188460993834,0.000473188460993834,0.007586938896854661,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CD55,10.0,12.0,0.44526476100000006,-0.15843820416666665,0.6037029651666668,0.9531415460785904,0.20604530350486047,0.05416968466234504,0.05416968466234504,0.13950644556789044,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CD58,10.0,12.0,0.1321685816,0.027234314750000006,0.10493426685,0.3694745808219054,0.18674611998017138,0.36774947304079153,0.36774947304079153,0.5888503832125558,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CD59,10.0,12.0,0.1499136945,-0.10424486824999997,0.25415856275,0.6162719305077553,0.19282811064162722,0.13665123789667655,0.13665123789667655,0.2779166734366175,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CD74,10.0,12.0,0.7643400220000001,-0.2138111616666667,0.9781511836666668,1.4355537871520534,0.23485370022849839,0.0028059410070156074,0.0028059410070156074,0.020156438610029546,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CD81,10.0,12.0,0.764576623,-0.22967505500000004,0.994251678,1.4297217094147345,0.2344359374926281,0.004004376344433413,0.004004376344433413,0.02573858444466393,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CD84,10.0,12.0,-0.10723331200000001,0.2893693405,-0.39660265250000004,-1.1194156686971417,0.21466061931645003,0.010567904992548382,0.010567904992548382,0.046748396044979275,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CD99,10.0,12.0,0.42376447370000003,-0.12606438125000002,0.5498288549500001,1.0701898804220424,0.21196599283727696,0.0270422272556562,0.0270422272556562,0.08727699430893891,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CD99L2,,,,,,,,,1.0,1.0,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CDH1,10.0,12.0,-0.03213360299999999,0.13288704608333332,-0.1650206490833333,-0.704951175314513,0.19575723732276615,0.08743257415036237,0.08743257415036237,0.19393684294542135,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CDK8,10.0,12.0,0.060216289300000024,-0.28725783708333336,0.34747412638333336,0.4682705185515766,0.1888152652969474,0.2760346117830348,0.2760346117830348,0.4781750022701687,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CDK9,10.0,12.0,0.20215520700000003,-0.03136245358333332,0.23351766058333334,0.6895154472904137,0.1952191221346358,0.12314643918022253,0.12314643918022253,0.25576568137430833,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CDKN2B,10.0,12.0,-0.1755040181,0.16225036125,-0.33775437934999997,-1.9352197993023894,0.27696022512363283,0.00010274356725942697,0.00010274356725942697,0.003656736962005969,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CEACAM1,10.0,12.0,-0.0798800409,0.1844462480833333,-0.2643262889833333,-0.3129623046950247,0.18578196843733386,0.447809596235125,0.447809596235125,0.673003673420543,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CEACAM3,10.0,12.0,-0.1362803452,0.20363831558333337,-0.3399186607833334,-0.9730521938366539,0.20700409763159144,0.030707556179480646,0.030707556179480646,0.09320501130869481,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CEACAM5,10.0,12.0,0.003666306399999997,0.04706021066666666,-0.04339390426666666,-0.20829673091614706,0.18441802153609216,0.5978637329616409,0.5978637329616409,0.8329667311547416,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CEACAM6,10.0,12.0,-0.10156066370000001,0.18078074750000003,-0.28234141120000006,-1.0585080816857644,0.21134431730818523,0.0177348961071625,0.0177348961071625,0.06488983014910392,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CEACAM8,10.0,12.0,-0.0652477014,0.11931101583333333,-0.18455871723333334,-0.8611896612086312,0.20187452414764925,0.042794598183260424,0.042794598183260424,0.11886308086243055,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CFB,10.0,12.0,-0.2154152398,0.23587795300000003,-0.4512931928,-1.1626806586038065,0.21712899118061785,0.010122862389911488,0.010122862389911488,0.046088616327512696,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CFD,10.0,12.0,0.928602022,-0.05458330625000001,0.9831853282499999,0.9046794653264858,0.20379445670791874,0.05943587762429792,0.05943587762429792,0.1478323360347701,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CFH,10.0,12.0,1.2828266127,-0.3494821430833334,1.6323087557833336,1.8633056591665482,0.2701310328203854,0.0006545947721609247,0.0006545947721609247,0.009319049210945528,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CFHR1,,,,,,,,,1.0,1.0,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CFHR2,10.0,12.0,0.2173846848,-0.06841986124999999,0.28580454605,1.4304354362504008,0.23448697176535518,0.006137524206434605,0.006137524206434605,0.03384282713829786,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CFHR3,,,,,,,,,1.0,1.0,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CFHR4,10.0,12.0,-0.0113501547,0.05731336208333334,-0.06866351678333334,-0.3064083646896534,0.185680485482128,0.46254208614205083,0.46254208614205083,0.6875723711793862,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CFHR5,10.0,12.0,-0.0558835266,0.12292531983333334,-0.17880884643333333,-0.9388193780504208,0.2053678789484078,0.0331275157150302,0.0331275157150302,0.09862678633029903,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CFI,10.0,12.0,0.361118321,-0.7246994978333333,1.0858178188333334,0.9170583243296668,0.20435823258889174,0.031210060674673905,0.031210060674673905,0.09399029810872948,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CFP,10.0,12.0,-0.016794970000000003,0.15293594449999998,-0.16973091449999997,-0.44413274566268207,0.18826468072758012,0.2974690953495168,0.2974690953495168,0.5065007326202644,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CGN,,,,,,,,,1.0,1.0,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CITED2,10.0,12.0,0.046774865600000014,0.09558920158333335,-0.04881433598333334,-0.10200338155598207,0.1835934505795547,0.8017180535618371,0.8017180535618371,1.0,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CLU,10.0,12.0,1.40293075,-1.0732545516666667,2.476185301666667,2.6823657952601723,0.36321048982287674,2.730678537385472e-06,2.730678537385472e-06,0.0005510033702671864,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,CMA1,10.0,12.0,0.16675696070000004,0.023548006166666666,0.14320895453333338,0.3560705073843206,0.1865029884890565,0.4371278334111556,0.4371278334111556,0.6633160727925093,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,COL10A1,10.0,12.0,0.1905606496,-0.049054484583333335,0.23961513418333333,1.0973261911568424,0.2134364525783029,0.027000105656345218,0.027000105656345218,0.08727699430893891,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,COL11A1,10.0,12.0,0.27009916219999996,0.14254631616666666,0.1275528460333333,0.19353799306731626,0.18426975720234642,0.66971608964627,0.66971608964627,0.9122672046766792,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,COL11A2,10.0,12.0,-0.16958637600000004,0.1348148595833333,-0.3044012355833333,-1.2749287524966222,0.22396941643189816,0.006564515614888539,0.006564515614888539,0.03502649567437287,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,COL12A1,,,,,,,,,1.0,1.0,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,COL13A1,10.0,12.0,0.432957309,-0.07647816341666665,0.5094354724166666,1.0081039536798004,0.20874017286895444,0.04626752534041701,0.04626752534041701,0.12492231841912592,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,COL14A1,10.0,12.0,1.13995709,0.12622527358333333,1.0137318164166667,0.9289066499216093,0.204905022440048,0.04119670257142966,0.04119670257142966,0.11603243925694037,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,COL15A1,10.0,12.0,1.6641099495000002,-0.41070072124999996,2.0748106707500003,1.8563254619982321,0.26948193885490707,0.0018066959723845653,0.0018066959723845653,0.015295311609437149,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,COL16A1,10.0,12.0,0.42234745649999994,-0.11567127733333332,0.5380187338333333,0.7804482976108684,0.1985608219644259,0.08672028143514052,0.08672028143514052,0.1929033533060086,compartment-specific contextual analysis
GSE30529,GSE30122,tubulointerstitial,COL17A1,10.0,12.0,-0.135460853,0.15359135333333332,-0.2890522063333333,-1.1643918458934701,0.21722854260291338,0.008417205446279665,0.008417205446279665,0.0402403386093547,compartment-specific contextual analysis
